timestamp,Amakhala Emoyeni,Aurora Wind Power,Chaba Wind Farm,Cookhouse Wind Farm,Copperton Windfarm,Dassieklip Wind Energy Facility,Dorper Wind Farm,Excelsior Wind Energy Facility,Garob Wind Farm,Golden Valley Wind,Gouda Wind Project,Grassridge Wind Farm,Jeffreys Bay Wind Farm,Kangnas Wind Farm,Khobab Wind Farm,Kouga Wind Farm,Loeriesfontein 2 Wind Farm,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,Longyuan Mulilo Green Energy De Aar 2 North Wind Energy Facility,Metrowind Van Stadens Wind Farm,Nobelsfontein Phase 1,Nojoli Wind Farm,Noupoort Wind Farm,Nxuba Wind Farm,Oyster Bay Wind Farm,Perdekraal East Wind Farm,Red Cap – Gibson Bay,Roggeveld Wind Farm,Sere Wind Farm,The Karusa Wind Farm,Tsitsikamma Community Wind Farm,Umoya Energy Wind Farm,Waainek Wind Farm,Wesley-Ciskei,Aggregated_Wind_Speed
2023-12-24 22:00:00,1.79,11.46,2.98,2.82,2.95,4.26,0.8,4.78,2.95,2.82,4.12,2.16,0.76,2.05,2.07,0.76,7.0,3.53,3.53,1.4,4.24,2.82,2.56,2.82,0.76,3.9,0.76,9.04,2.54,9.04,1.01,8.32,1.15,2.17,116.12000000000002
2023-12-24 23:00:00,1.61,11.16,2.24,2.55,1.97,3.93,1.43,4.77,1.97,2.55,3.99,2.26,1.22,2.24,2.52,1.22,5.61,2.16,2.16,1.5,4.58,2.55,1.83,2.55,1.22,3.78,1.22,8.41,2.2,8.41,1.59,7.92,1.28,2.29,108.88999999999999
2023-12-25 00:00:00,0.91,10.98,2.23,1.81,4.09,3.58,3.16,4.71,4.09,1.81,4.01,2.22,1.6,1.92,2.53,1.6,4.71,2.54,2.54,1.4,4.15,1.81,1.92,1.81,1.6,3.81,1.6,5.98,1.88,5.98,1.58,7.7,0.98,2.32,105.56
2023-12-25 01:00:00,1.26,11.26,2.33,1.56,3.3,3.27,2.06,4.16,3.3,1.56,4.01,2.36,1.11,1.51,2.32,1.11,5.7,3.05,3.05,2.02,3.29,1.56,1.8,1.56,1.11,3.74,1.11,4.57,1.65,4.57,0.68,7.8,1.49,2.38,97.60999999999999
2023-12-25 02:00:00,0.9,11.19,2.4,2.12,4.2,3.33,1.56,3.6,4.2,2.12,3.89,2.47,1.51,1.33,2.36,1.51,6.67,2.73,2.73,2.22,2.85,2.12,1.32,2.12,1.51,3.59,1.51,3.8,2.09,3.8,0.9,7.62,1.58,2.56,100.41000000000001
2023-12-25 03:00:00,1.62,11.21,2.8,2.36,4.73,3.06,2.34,3.41,4.73,2.36,3.76,0.89,2.18,1.27,2.25,2.18,6.84,1.68,1.68,2.23,3.26,2.36,0.7,2.36,2.18,3.51,2.18,3.24,1.33,3.24,1.47,7.43,1.92,2.5,101.26
2023-12-25 04:00:00,1.92,10.82,3.0,2.76,4.19,3.33,2.49,3.31,4.19,2.76,3.78,0.89,2.15,0.53,2.05,2.15,6.53,1.56,1.56,2.1,3.49,2.76,1.3,2.76,2.15,3.55,2.15,3.03,1.25,3.03,1.97,7.04,1.47,2.21,100.23000000000002
2023-12-25 05:00:00,2.07,11.88,2.9,2.22,5.85,3.23,2.43,4.29,5.85,2.22,3.82,2.06,2.38,0.66,2.17,2.38,6.96,4.09,4.09,2.17,3.71,2.22,1.39,2.22,2.38,3.63,2.38,3.29,1.21,3.29,1.89,8.76,1.62,2.02,113.73
2023-12-25 06:00:00,1.56,12.03,3.09,3.33,6.45,3.77,3.12,3.85,6.45,3.33,3.99,0.89,3.77,0.98,3.6,3.77,6.01,5.12,5.12,3.53,2.15,3.33,1.3,3.33,3.77,3.7,3.77,3.79,1.06,3.79,3.58,8.74,2.66,2.99,131.72000000000003
2023-12-25 07:00:00,2.07,11.22,3.6,3.43,6.56,4.31,3.68,4.13,6.56,3.43,4.43,4.56,4.82,2.57,2.47,4.82,5.28,1.54,1.54,4.44,0.79,3.43,1.37,3.43,4.82,4.19,4.82,3.71,0.51,3.71,4.42,7.84,3.1,3.52,135.12000000000003
2023-12-25 08:00:00,2.99,10.98,3.02,3.83,6.29,4.86,4.44,4.09,6.29,3.83,4.75,0.89,4.45,2.88,3.18,4.45,4.28,5.33,5.33,4.82,1.39,3.83,1.4,3.83,4.45,4.55,4.45,3.64,0.63,3.64,4.63,7.33,3.73,4.59,143.07000000000002
2023-12-25 09:00:00,3.62,12.21,3.4,3.89,5.87,5.66,4.97,4.41,5.87,3.89,5.01,1.34,3.84,3.92,3.63,3.84,4.87,4.95,4.95,4.9,3.93,3.89,2.7,3.89,3.84,4.92,3.84,3.74,2.33,3.74,4.85,8.16,4.44,5.02,154.33000000000004
2023-12-25 10:00:00,3.77,13.11,3.93,3.45,5.49,6.25,4.55,4.68,5.49,3.45,5.95,4.9,4.87,5.07,5.06,4.87,6.25,6.3,6.3,5.21,6.15,3.45,3.11,3.45,4.87,5.87,4.87,4.53,4.28,4.53,6.14,10.01,6.14,4.85,181.2
2023-12-25 11:00:00,4.17,14.13,3.86,3.38,5.67,7.09,4.38,4.67,5.67,3.38,6.3,2.68,5.4,6.58,7.34,5.4,7.17,6.63,6.63,5.84,7.7,3.38,7.27,3.38,5.4,6.32,5.4,6.43,7.67,6.43,6.66,11.94,6.17,5.17,205.69
2023-12-25 12:00:00,3.67,14.7,4.19,3.6,4.6,8.64,3.48,5.31,4.6,3.6,6.25,1.34,5.68,7.24,7.67,5.68,7.08,6.34,6.34,5.54,9.47,3.6,2.63,3.6,5.68,6.24,5.68,7.39,9.12,7.39,7.13,12.91,6.62,5.42,208.42999999999998
2023-12-25 13:00:00,3.69,15.22,4.12,4.02,2.43,8.91,6.87,5.58,2.43,4.02,7.56,1.34,6.86,7.97,8.61,6.86,7.8,7.56,7.56,6.18,11.77,4.02,8.09,4.02,6.86,7.19,6.86,8.81,8.41,8.81,7.66,13.5,6.85,5.59,234.03000000000006
2023-12-25 14:00:00,3.99,16.12,3.6,4.51,5.64,8.69,6.77,5.45,5.64,4.51,8.21,6.12,6.66,8.21,9.71,6.66,9.05,5.7,5.7,6.12,13.45,4.51,7.82,4.51,6.66,7.44,6.66,9.75,9.33,9.75,7.35,14.16,6.34,5.62,250.40999999999997
2023-12-25 15:00:00,5.39,16.63,6.2,5.84,8.25,8.51,5.85,5.93,8.25,5.84,8.54,2.68,5.86,8.44,11.15,5.86,8.93,4.89,4.89,6.24,13.99,5.84,9.03,5.84,5.86,7.98,5.86,10.37,9.92,10.37,6.63,14.49,6.27,5.69,262.31
2023-12-25 16:00:00,5.03,16.3,4.63,6.68,4.33,8.29,6.84,6.09,4.33,6.68,7.89,1.34,5.53,8.18,10.65,5.53,9.44,14.63,14.63,5.59,13.97,6.68,9.72,6.68,5.53,7.23,5.53,9.92,9.91,9.92,6.02,13.81,6.06,5.68,269.27
2023-12-25 17:00:00,4.72,16.09,5.95,5.64,4.7,7.97,5.76,6.05,4.7,5.64,6.43,1.34,4.77,8.16,10.3,4.77,10.99,12.69,12.69,4.98,13.14,5.64,10.26,5.64,4.77,6.0,4.77,9.45,8.1,9.45,5.35,12.97,5.34,4.76,249.9799999999999
2023-12-25 18:00:00,4.22,15.23,5.81,4.61,5.81,6.41,5.77,5.09,5.81,4.61,5.18,4.49,4.2,3.76,6.6,4.2,8.83,11.68,11.68,3.86,11.45,4.61,10.29,4.61,4.2,4.76,4.2,8.8,4.08,8.8,4.1,11.94,3.7,3.2,216.59
2023-12-25 19:00:00,4.13,14.86,5.37,4.19,6.65,5.47,7.78,4.73,6.65,4.19,5.07,0.89,3.75,2.37,6.04,3.75,10.15,12.09,12.09,3.71,10.56,4.19,10.0,4.19,3.75,4.57,3.75,7.95,0.91,7.95,2.99,11.23,1.85,3.05,200.86999999999998
2023-12-25 20:00:00,3.87,14.22,5.67,3.95,9.83,4.9,7.97,4.34,9.83,3.95,5.05,3.68,3.06,1.89,7.89,3.06,11.09,12.25,12.25,3.27,9.47,3.95,8.49,3.95,3.06,4.6,3.06,7.65,2.65,7.65,2.14,10.15,1.9,3.25,203.99
2023-12-25 21:00:00,3.81,13.09,5.71,3.76,8.06,5.12,7.15,3.81,8.06,3.76,4.98,3.19,2.29,1.63,7.86,2.29,11.39,11.68,11.68,2.49,9.21,3.76,7.86,3.76,2.29,4.54,2.29,7.59,3.47,7.59,1.59,9.57,2.56,3.3,191.19
2023-12-25 22:00:00,3.77,11.8,5.46,3.94,9.12,6.21,6.37,3.55,9.12,3.94,4.74,2.68,1.32,1.67,8.36,1.32,11.46,11.11,11.11,1.97,8.51,3.94,6.93,3.94,1.32,4.31,1.32,7.76,3.7,7.76,0.68,9.05,3.09,2.74,184.07
2023-12-25 23:00:00,3.59,10.54,5.72,3.83,8.0,7.28,5.47,4.19,8.0,3.83,4.6,1.95,0.48,1.7,8.36,0.48,10.7,10.17,10.17,1.51,7.34,3.83,7.35,3.83,0.48,4.21,0.48,10.02,4.09,10.02,0.51,8.72,3.22,2.18,176.85000000000005
2023-12-26 00:00:00,4.03,9.84,5.2,3.25,8.79,7.16,5.29,4.89,8.79,3.25,4.39,1.34,1.67,3.44,8.76,1.67,10.39,9.76,9.76,1.59,7.7,3.25,7.92,3.25,1.67,4.02,1.67,10.25,5.48,10.25,1.65,8.02,2.5,1.85,182.74
2023-12-26 01:00:00,4.3,8.76,4.45,3.34,8.53,6.93,5.68,5.19,8.53,3.34,4.44,4.12,3.33,4.83,9.33,3.33,10.16,9.53,9.53,1.46,8.04,3.34,7.53,3.34,3.33,4.18,3.33,10.24,5.88,10.24,2.9,7.1,2.23,1.52,192.31000000000003
2023-12-26 02:00:00,4.38,7.56,4.07,2.61,9.3,7.04,5.56,6.33,9.3,2.61,4.32,2.96,4.84,7.63,9.37,4.84,10.24,9.67,9.67,1.24,8.35,2.61,7.33,2.61,4.84,4.07,4.84,10.11,5.82,10.11,4.45,6.21,1.69,1.97,198.55000000000007
2023-12-26 03:00:00,4.27,7.0,3.17,2.15,8.12,7.25,6.02,7.01,8.12,2.15,4.21,4.64,6.6,7.9,9.28,6.6,10.45,9.19,9.19,1.15,7.8,2.15,7.64,2.15,6.6,3.92,6.6,9.82,5.5,9.82,5.58,5.63,1.39,2.7,201.76999999999995
2023-12-26 04:00:00,3.73,6.72,2.69,2.06,7.84,7.22,6.18,6.35,7.84,2.06,4.17,0.89,7.39,6.91,9.01,7.39,10.71,9.27,9.27,2.27,7.98,2.06,7.44,2.06,7.39,3.85,7.39,9.4,5.44,9.4,6.31,5.3,1.72,4.04,199.74999999999997
2023-12-26 05:00:00,3.75,7.02,3.1,3.5,8.2,7.63,6.69,6.92,8.2,3.5,4.4,2.68,7.08,7.82,9.3,7.08,11.85,9.78,9.78,4.21,8.25,3.5,7.57,3.5,7.08,4.02,7.08,10.82,7.14,10.82,6.14,5.72,3.47,5.76,223.35999999999996
2023-12-26 06:00:00,3.42,6.5,5.63,4.85,6.61,8.24,6.9,7.4,6.61,4.85,4.38,3.58,5.75,9.11,7.66,5.75,11.25,9.77,9.77,3.83,7.61,4.85,6.71,4.85,5.75,4.12,5.75,10.57,8.45,10.57,4.99,5.89,3.55,5.4,220.92000000000002
2023-12-26 07:00:00,3.48,6.19,3.09,5.63,5.39,8.42,7.11,7.99,5.39,5.63,4.33,5.7,6.09,9.01,8.23,6.09,10.27,7.95,7.95,3.87,7.5,5.63,6.47,5.63,6.09,4.13,6.09,10.05,9.11,10.05,5.85,5.31,4.78,5.54,220.04000000000005
2023-12-26 08:00:00,3.58,6.14,4.12,6.91,4.24,9.89,7.05,8.04,4.24,6.91,4.26,1.79,6.77,7.42,8.28,6.77,9.06,9.26,9.26,4.5,6.87,6.91,7.44,6.91,6.77,3.99,6.77,9.69,9.36,9.69,6.46,4.73,5.58,5.4,225.06000000000006
2023-12-26 09:00:00,3.84,6.43,6.12,7.82,2.85,9.19,7.02,8.29,2.85,7.82,4.32,4.47,6.84,5.44,7.03,6.84,8.01,6.98,6.98,5.16,6.4,7.82,8.1,7.82,6.84,4.06,6.84,9.27,9.52,9.27,6.65,3.93,5.47,5.52,221.81000000000006
2023-12-26 10:00:00,5.42,7.87,5.45,9.16,1.57,9.05,7.08,8.21,1.57,9.16,4.53,2.68,7.41,4.21,5.66,7.41,7.08,7.11,7.11,4.32,6.05,9.16,10.49,9.16,7.41,4.28,7.41,8.82,9.15,8.82,7.01,3.7,5.87,5.76,225.14999999999995
2023-12-26 11:00:00,5.46,8.95,4.85,8.27,3.62,9.89,7.44,8.39,3.62,8.27,5.12,2.24,7.48,3.77,5.18,7.48,5.81,7.92,7.92,5.69,5.8,8.27,8.74,8.27,7.48,4.72,7.48,8.15,8.1,8.15,7.37,4.12,6.0,5.88,225.9
2023-12-26 12:00:00,4.65,9.63,4.25,7.07,4.86,9.69,8.68,8.72,4.86,7.07,5.29,1.34,7.5,3.34,4.51,7.5,4.91,10.11,10.11,5.78,5.82,7.07,8.74,7.07,7.5,4.76,7.5,7.85,6.05,7.85,7.51,5.83,5.9,5.82,225.14
2023-12-26 13:00:00,4.89,9.75,4.08,7.11,8.63,10.43,9.27,8.25,8.63,7.11,5.88,3.58,7.83,2.19,4.23,7.83,4.74,10.37,10.37,6.13,6.44,7.11,7.75,7.11,7.83,5.41,7.83,7.72,6.4,7.72,7.71,8.02,5.9,5.97,240.22000000000006
2023-12-26 14:00:00,4.75,10.26,4.4,6.98,10.56,10.16,10.35,9.1,10.56,6.98,6.81,2.68,8.08,2.8,4.28,8.08,4.95,9.88,9.88,6.44,6.69,6.98,7.66,6.98,8.08,6.46,8.08,7.97,10.44,7.97,7.99,10.19,5.82,6.11,255.40000000000003
2023-12-26 15:00:00,4.03,10.91,4.48,7.15,9.47,10.4,10.72,9.81,9.47,7.15,7.78,4.47,8.11,4.64,5.07,8.11,5.37,10.02,10.02,6.38,7.86,7.15,9.73,7.15,8.11,7.33,8.11,8.54,11.45,8.54,7.99,10.48,5.41,5.92,267.33
2023-12-26 16:00:00,3.3,11.22,4.6,7.1,5.16,9.64,9.47,9.05,5.16,7.1,8.33,3.13,7.65,5.26,6.59,7.65,6.28,10.67,10.67,6.11,9.88,7.1,12.63,7.1,7.65,8.07,7.65,9.37,11.3,9.37,8.07,10.18,4.81,5.45,262.77
2023-12-26 17:00:00,3.01,10.3,4.97,6.83,5.62,9.46,8.92,8.79,5.62,6.83,7.72,1.79,7.32,4.47,6.78,7.32,7.25,10.87,10.87,5.72,10.38,6.83,10.89,6.83,7.32,7.49,7.32,10.81,9.57,10.81,6.87,8.23,4.58,5.27,253.66000000000003
2023-12-26 18:00:00,3.53,9.38,5.34,6.61,5.83,8.84,8.41,8.25,5.83,6.61,6.01,0.89,6.95,1.78,3.72,6.95,5.74,10.8,10.8,5.33,10.33,6.61,9.56,6.61,6.95,5.46,6.95,10.2,5.43,10.2,6.04,8.13,4.27,5.05,229.39000000000001
2023-12-26 19:00:00,3.59,7.39,3.39,2.38,8.17,8.44,8.1,7.96,8.17,2.38,5.77,0.89,7.85,1.28,9.98,7.85,8.23,12.09,12.09,4.67,9.31,2.38,10.31,2.38,7.85,5.12,7.85,11.85,2.36,11.85,6.38,7.14,4.1,4.8,224.35
2023-12-26 20:00:00,3.17,7.07,5.43,5.62,8.2,8.33,6.9,7.76,8.2,5.62,5.31,2.24,7.83,2.29,10.17,7.83,13.56,11.65,11.65,5.19,7.89,5.62,9.23,5.62,7.83,4.74,7.83,12.59,1.85,12.59,6.8,7.41,4.06,4.67,242.75000000000003
2023-12-26 21:00:00,2.82,6.69,5.18,5.01,9.14,8.7,5.25,6.99,9.14,5.01,4.92,0.89,7.12,2.28,7.5,7.12,12.23,11.08,11.08,4.95,7.03,5.01,8.01,5.01,7.12,4.29,7.12,11.38,4.28,11.38,6.54,6.96,4.02,4.77,226.01999999999998
2023-12-26 22:00:00,2.65,6.89,3.07,1.95,7.68,8.7,4.55,6.22,7.68,1.95,4.63,1.34,6.65,2.27,6.62,6.65,11.14,9.6,9.6,3.84,6.06,1.95,7.2,1.95,6.65,4.04,6.65,8.7,5.62,8.7,5.33,6.66,4.38,4.55,192.12
2023-12-26 23:00:00,2.96,7.14,5.4,3.84,8.4,9.11,3.86,4.51,8.4,3.84,4.57,0.45,5.56,2.98,6.69,5.56,10.61,8.77,8.77,3.88,5.73,3.84,6.06,3.84,5.56,4.11,5.56,6.53,5.66,6.53,4.32,6.84,4.63,4.72,189.23
2023-12-27 00:00:00,3.97,6.02,5.84,2.94,8.49,8.77,2.87,3.24,8.49,2.94,4.45,2.68,5.2,3.5,6.19,5.2,9.55,7.68,7.68,3.04,4.36,2.94,4.28,2.94,5.2,4.07,5.2,5.77,5.35,5.77,3.6,5.81,5.03,4.71,173.77
2023-12-27 01:00:00,3.5,6.02,5.89,2.81,8.2,8.59,2.27,2.65,8.2,2.81,4.33,4.79,5.06,3.07,5.24,5.06,9.09,6.98,6.98,2.92,3.6,2.81,3.19,2.81,5.06,4.05,5.06,4.89,6.22,4.89,3.46,5.54,5.06,4.75,165.84999999999997
2023-12-27 02:00:00,2.89,4.97,5.71,2.51,8.39,7.66,1.9,2.67,8.39,2.51,4.01,5.1,5.11,3.35,5.09,5.11,8.76,6.17,6.17,3.14,3.32,2.51,3.1,2.51,5.11,3.82,5.11,3.68,6.38,3.68,3.25,4.55,5.01,4.86,156.5
2023-12-27 03:00:00,1.92,4.51,5.71,2.41,7.52,6.74,1.84,2.38,7.52,2.41,3.89,3.13,5.34,3.39,5.25,5.34,8.95,5.03,5.03,3.9,3.06,2.41,2.28,2.41,5.34,3.93,5.34,3.17,5.62,3.17,3.01,3.88,4.98,5.05,145.86
2023-12-27 04:00:00,1.59,4.07,5.68,2.63,7.95,5.5,1.56,2.31,7.95,2.63,3.89,6.17,6.44,2.83,4.61,6.44,8.69,4.14,4.14,4.07,3.24,2.63,1.67,2.63,6.44,3.84,6.44,3.11,5.12,3.11,3.79,3.28,5.63,5.62,149.83999999999997
2023-12-27 05:00:00,1.45,4.3,5.9,2.77,8.7,5.89,1.08,2.66,8.7,2.77,3.67,1.79,7.19,2.84,5.19,7.19,8.91,3.6,3.6,4.83,3.7,2.77,1.35,2.77,7.19,3.62,7.19,2.77,6.38,2.77,6.31,3.51,6.8,6.74,156.9
2023-12-27 06:00:00,1.11,4.73,6.19,2.99,8.45,7.46,1.09,3.09,8.45,2.99,3.26,7.88,8.23,3.6,5.41,8.23,7.96,5.82,5.82,6.62,4.31,2.99,1.82,2.99,8.23,3.11,8.23,2.95,6.51,2.95,7.13,4.14,7.68,7.99,180.40999999999994
2023-12-27 07:00:00,1.12,4.07,6.43,2.16,7.68,7.93,3.81,3.85,7.68,2.16,3.22,7.72,8.58,6.69,7.2,8.58,7.07,5.66,5.66,7.42,4.04,2.16,2.15,2.16,8.58,3.02,8.58,2.97,6.19,2.97,8.17,3.41,8.2,8.37,185.66
2023-12-27 08:00:00,1.54,4.32,6.69,1.8,7.62,7.93,5.58,3.74,7.62,1.8,3.18,4.92,9.26,2.98,3.89,9.26,5.92,4.63,4.63,7.94,3.91,1.8,1.67,1.8,9.26,2.89,9.26,3.53,6.39,3.53,8.57,2.78,8.18,8.06,176.88
2023-12-27 09:00:00,0.54,4.91,7.09,3.39,6.92,7.23,6.42,3.95,6.92,3.39,2.91,7.2,10.34,2.77,2.56,10.34,4.56,6.16,6.16,8.66,3.6,3.39,1.37,3.39,10.34,2.6,10.34,3.06,5.56,3.06,8.92,2.13,8.3,8.4,186.88
2023-12-27 10:00:00,0.97,5.99,7.39,4.65,6.09,6.61,6.82,3.74,6.09,4.65,2.8,7.72,10.5,3.51,1.19,10.5,2.77,4.6,4.6,8.72,2.78,4.65,1.77,4.65,10.5,2.41,10.5,3.07,4.55,3.07,9.3,3.81,8.98,8.75,188.7
2023-12-27 11:00:00,1.73,6.7,7.67,4.86,5.15,6.44,6.01,4.05,5.15,4.86,3.23,9.77,10.59,6.01,1.32,10.59,1.35,3.41,3.41,8.58,2.23,4.86,1.97,4.86,10.59,2.77,10.59,3.4,3.46,3.4,9.6,6.06,8.97,8.9,192.54000000000002
2023-12-27 12:00:00,2.75,6.59,7.52,5.27,4.29,6.42,4.83,4.79,4.29,5.27,3.45,9.41,10.5,8.89,3.53,10.5,2.02,2.65,2.65,9.04,2.28,5.27,2.05,5.27,10.5,3.33,10.5,5.13,3.04,5.13,10.48,7.05,9.07,8.93,202.69
2023-12-27 13:00:00,4.04,7.08,7.57,5.86,3.34,7.19,1.66,5.28,3.34,5.86,3.31,8.81,10.19,9.43,4.81,10.19,2.27,2.83,2.83,8.5,2.02,5.86,5.54,5.86,10.19,3.57,10.19,7.45,7.27,7.45,10.49,7.15,9.18,9.06,215.67000000000002
2023-12-27 14:00:00,5.38,6.11,7.72,5.72,2.95,8.1,1.7,6.14,2.95,5.72,2.94,4.92,9.59,7.67,5.51,9.59,2.55,2.5,2.5,7.27,1.91,5.72,6.64,5.72,9.59,3.17,9.59,7.36,10.4,7.36,10.22,6.82,8.54,9.21,209.78
2023-12-27 15:00:00,6.06,6.2,8.3,6.13,3.47,8.68,1.16,7.07,3.47,6.13,3.17,6.71,9.55,7.42,5.87,9.55,4.24,2.1,2.1,7.83,4.64,6.13,5.45,6.13,9.55,2.96,9.55,6.84,12.02,6.84,10.16,6.7,8.39,9.13,219.7
2023-12-27 16:00:00,4.28,6.15,8.55,7.59,5.11,8.02,4.07,7.63,5.11,7.59,3.34,4.47,9.61,6.86,8.98,9.61,5.71,0.59,0.59,7.79,9.59,7.59,7.4,7.59,9.61,3.0,9.61,6.47,10.7,6.47,10.44,6.65,7.68,8.71,233.16000000000003
2023-12-27 17:00:00,2.9,5.25,8.15,6.51,6.97,7.15,4.09,8.05,6.97,6.51,3.07,3.13,9.9,5.61,9.41,9.9,9.97,0.3,0.3,6.93,9.22,6.51,7.99,6.51,9.9,3.1,9.9,6.32,8.81,6.32,9.88,5.33,7.14,8.76,226.75999999999996
2023-12-27 18:00:00,2.44,3.97,7.07,5.39,7.32,6.03,2.71,7.71,7.32,5.39,3.96,8.43,9.88,3.53,6.45,9.88,9.53,3.86,3.86,6.27,8.45,5.39,8.18,5.39,9.88,3.92,9.88,3.89,6.48,3.89,9.2,3.73,6.18,8.45,213.90999999999988
2023-12-27 19:00:00,1.86,3.44,6.88,3.61,7.59,5.93,2.79,7.61,7.59,3.61,4.42,1.79,8.78,2.84,3.22,8.78,7.92,7.49,7.49,6.06,8.2,3.61,6.84,3.61,8.78,4.23,8.78,4.66,5.13,4.66,8.33,3.22,5.64,8.41,193.79999999999998
2023-12-27 20:00:00,0.96,3.03,6.75,2.0,8.12,6.32,2.38,6.75,8.12,2.0,4.18,3.13,8.28,2.0,1.88,8.28,5.36,5.6,5.6,5.87,7.06,2.0,4.71,2.0,8.28,3.77,8.28,6.84,5.13,6.84,7.54,2.8,5.4,8.39,175.64999999999998
2023-12-27 21:00:00,1.15,2.83,6.36,1.81,7.71,6.57,1.59,6.07,7.71,1.81,4.03,8.17,8.03,1.99,1.87,8.03,4.19,3.6,3.6,5.49,6.1,1.81,2.96,1.81,8.03,3.69,8.03,6.74,3.95,6.74,7.09,2.35,5.49,8.33,165.73000000000002
2023-12-27 22:00:00,0.74,3.66,6.28,0.74,7.2,6.37,1.72,5.26,7.2,0.74,3.66,3.58,7.75,1.89,1.3,7.75,4.5,4.63,4.63,4.48,4.87,0.74,3.52,0.74,7.75,2.75,7.75,6.51,2.79,6.51,6.68,2.77,4.78,7.86,150.10000000000002
2023-12-27 23:00:00,1.36,2.61,6.73,1.65,6.72,6.1,1.55,4.66,6.72,1.65,3.51,3.58,6.94,2.01,2.65,6.94,4.81,4.28,4.28,4.76,4.36,1.65,2.64,1.65,6.94,3.08,6.94,7.0,2.1,7.0,6.19,2.17,5.1,7.49,147.82
2023-12-28 00:00:00,0.56,1.42,6.29,1.82,6.94,5.97,2.54,4.09,6.94,1.82,3.41,3.58,6.58,1.88,2.27,6.58,4.95,6.28,6.28,3.79,3.49,1.82,1.14,1.82,6.58,2.89,6.58,4.42,3.68,4.42,5.61,1.06,4.9,7.02,139.42000000000002
2023-12-28 01:00:00,0.87,2.42,5.62,1.67,6.75,5.52,2.45,2.67,6.75,1.67,3.38,2.24,6.75,1.8,1.93,6.75,4.26,5.8,5.8,3.54,4.01,1.67,0.83,1.67,6.75,3.01,6.75,3.61,2.83,3.61,5.15,0.14,5.02,6.75,130.44
2023-12-28 02:00:00,1.2,1.73,4.9,1.67,6.99,5.03,2.58,2.28,6.99,1.67,3.48,6.12,6.54,1.58,1.78,6.54,4.22,5.52,5.52,2.71,3.83,1.67,0.37,1.67,6.54,3.32,6.54,2.61,1.55,2.61,4.91,1.02,5.0,6.63,127.31999999999998
2023-12-28 03:00:00,1.07,0.24,4.97,1.72,6.33,4.47,3.14,1.68,6.33,1.72,3.23,5.66,5.88,1.05,1.98,5.88,4.3,5.89,5.89,1.67,4.57,1.72,0.69,1.72,5.88,2.95,5.88,3.19,2.2,3.19,4.56,2.44,5.09,6.62,123.79999999999998
2023-12-28 04:00:00,1.34,2.32,4.76,1.37,6.34,4.66,3.75,1.32,6.34,1.37,2.76,2.68,5.9,1.35,1.7,5.9,4.14,3.6,3.6,1.91,5.56,1.37,0.49,1.37,5.9,2.43,5.9,2.48,1.67,2.48,3.84,4.16,5.39,6.85,117.00000000000003
2023-12-28 05:00:00,1.61,4.13,4.59,1.68,7.46,4.42,5.21,1.53,7.46,1.68,2.19,4.92,7.09,1.54,1.79,7.09,3.09,5.14,5.14,4.39,7.09,1.68,2.46,1.68,7.09,2.0,7.09,2.68,3.3,2.68,5.39,5.31,6.52,7.84,144.96000000000004
2023-12-28 06:00:00,3.77,5.32,5.69,1.97,6.78,4.51,6.9,1.5,6.78,1.97,1.74,4.47,8.11,1.56,2.29,8.11,2.67,4.63,4.63,5.85,8.5,1.97,3.83,1.97,8.11,1.73,8.11,2.86,3.95,2.86,6.61,5.77,7.12,8.44,161.08
2023-12-28 07:00:00,6.08,5.45,7.61,1.77,6.39,4.84,6.52,2.26,6.39,1.77,1.41,8.75,8.08,2.3,2.01,8.08,3.33,5.86,5.86,6.54,8.27,1.77,9.64,1.77,8.08,1.58,8.08,5.24,4.7,5.24,7.46,5.95,7.56,8.87,185.51000000000002
2023-12-28 08:00:00,7.24,5.05,8.54,0.78,4.6,5.18,7.06,2.77,4.6,0.78,1.79,7.85,7.7,3.3,3.6,7.7,5.34,7.83,7.83,6.6,8.67,0.78,5.03,0.78,7.7,2.05,7.7,4.89,5.03,4.89,6.87,5.79,7.41,8.78,182.50999999999996
2023-12-28 09:00:00,7.4,4.53,9.28,0.46,2.62,5.17,8.26,3.34,2.62,0.46,2.07,3.58,7.73,4.89,3.99,7.73,6.57,8.24,8.24,6.55,8.43,0.46,5.69,0.46,7.73,2.28,7.73,3.34,5.2,3.34,6.63,5.24,6.99,8.65,175.89999999999995
2023-12-28 10:00:00,7.3,3.82,7.2,2.82,1.22,5.53,7.57,4.04,1.22,2.82,2.31,12.35,8.65,5.16,5.66,8.65,6.2,8.57,8.57,7.27,7.81,2.82,5.47,2.82,8.65,2.5,8.65,2.52,5.56,2.52,7.32,4.83,5.54,8.6,192.54000000000002
2023-12-28 11:00:00,5.74,4.45,8.5,1.52,2.45,7.01,7.16,4.93,2.45,1.52,2.89,11.83,9.54,5.85,6.31,9.54,7.3,7.48,7.48,7.26,6.53,1.52,4.6,1.52,9.54,4.07,9.54,8.39,6.73,8.39,8.65,3.68,6.56,9.04,209.97000000000003
