timestamp,temperature,humidity,wind_speed,wind_direction,wind_gusts
2023-12-18 07:00:00,18.72,62,2.18,146,1.98
2023-12-18 08:00:00,19.62,58,2.59,154,1.94
2023-12-18 09:00:00,20.59,56,3.19,160,2.12
2023-12-18 10:00:00,21.51,53,3.96,165,2.44
2023-12-18 11:00:00,21.86,52,4.5,166,2.87
2023-12-18 12:00:00,22.82,48,4.6,171,2.98
2023-12-18 13:00:00,23.59,44,4.83,175,3.07
2023-12-18 14:00:00,23.0,44,6.05,182,3.92
2023-12-18 15:00:00,21.18,49,6.0,178,4.69
2023-12-18 16:00:00,18.37,53,5.47,169,5.0
2023-12-18 17:00:00,17.81,56,4.73,160,4.71
2023-12-18 18:00:00,16.7,61,3.56,149,4.84
2023-12-18 19:00:00,16.7,65,2.71,127,4.35
2023-12-18 20:00:00,16.15,68,2.79,130,4.95
2023-12-18 21:00:00,15.04,71,2.49,113,4.51
2023-12-18 22:00:00,14.48,73,2.52,89,4.87
2023-12-18 23:00:00,13.37,76,2.55,91,4.15
2023-12-19 00:00:00,12.26,79,2.53,100,4.2
2023-12-19 01:00:00,12.26,82,2.42,91,3.31
2023-12-19 02:00:00,10.04,84,2.59,83,3.87
2023-12-19 03:00:00,10.59,86,2.46,80,2.89
2023-12-19 04:00:00,11.7,84,2.51,77,5.81
2023-12-19 05:00:00,16.15,71,3.13,78,7.12
2023-12-19 06:00:00,18.37,60,4.38,80,5.82
2023-12-19 07:00:00,20.59,48,4.48,77,5.19
2023-12-19 08:00:00,22.81,38,3.82,82,4.12
2023-12-19 09:00:00,24.84,31,3.31,99,3.15
2023-12-19 10:00:00,25.59,26,3.25,128,2.64
2023-12-19 11:00:00,26.7,23,3.2,150,2.71
2023-12-19 12:00:00,28.67,24,3.58,171,2.99
2023-12-19 13:00:00,28.73,26,4.31,183,3.88
2023-12-19 14:00:00,25.59,33,5.59,176,4.79
2023-12-19 15:00:00,24.48,40,5.07,166,4.83
2023-12-19 16:00:00,23.06,47,5.08,156,5.06
2023-12-19 17:00:00,21.15,53,4.16,148,4.59
2023-12-19 18:00:00,18.93,65,2.67,148,4.4
2023-12-19 19:00:00,17.26,74,2.11,131,3.59
2023-12-19 20:00:00,16.7,78,2.23,113,3.73
2023-12-19 21:00:00,16.15,82,2.05,99,2.87
2023-12-19 22:00:00,14.48,86,1.96,94,2.3
2023-12-19 23:00:00,13.37,90,2.01,90,2.22
2023-12-20 00:00:00,12.81,92,1.92,79,1.88
2023-12-20 01:00:00,14.48,94,1.66,66,1.58
2023-12-20 02:00:00,15.04,94,1.54,55,1.53
2023-12-20 03:00:00,15.59,94,1.11,59,1.12
2023-12-20 04:00:00,15.59,94,0.66,109,0.74
2023-12-20 05:00:00,18.37,83,0.93,163,0.84
2023-12-20 06:00:00,18.37,71,1.17,166,0.92
2023-12-20 07:00:00,19.48,61,1.67,184,1.25
2023-12-20 08:00:00,20.04,53,2.84,202,2.36
2023-12-20 09:00:00,21.15,45,3.76,208,2.97
2023-12-20 10:00:00,22.26,41,4.9,209,3.78
2023-12-20 11:00:00,22.26,41,5.46,207,4.12
2023-12-20 12:00:00,22.26,43,4.85,209,3.93
2023-12-20 13:00:00,21.7,42,5.07,210,4.21
2023-12-20 14:00:00,21.15,45,5.16,208,4.4
2023-12-20 15:00:00,20.04,50,4.89,210,4.82
2023-12-20 16:00:00,19.48,56,4.34,206,4.39
2023-12-20 17:00:00,18.37,63,3.71,200,3.63
2023-12-20 18:00:00,17.81,70,2.23,192,2.8
2023-12-20 19:00:00,17.26,74,1.6,181,1.99
2023-12-20 20:00:00,16.7,76,1.37,140,1.57
2023-12-20 21:00:00,16.15,78,1.54,134,1.68
2023-12-20 22:00:00,15.59,81,1.27,120,1.35
2023-12-20 23:00:00,15.59,83,1.59,95,1.58
2023-12-21 00:00:00,15.59,85,1.53,110,1.49
2023-12-21 01:00:00,16.15,87,1.62,101,1.62
2023-12-21 02:00:00,15.59,88,1.77,91,1.76
2023-12-21 03:00:00,15.59,90,1.96,70,1.92
2023-12-21 04:00:00,16.15,89,2.12,64,2.65
2023-12-21 05:00:00,18.93,77,2.35,87,4.26
2023-12-21 06:00:00,20.04,67,3.83,103,5.03
2023-12-21 07:00:00,21.15,56,4.22,97,5.14
2023-12-21 08:00:00,22.81,46,4.67,94,5.34
2023-12-21 09:00:00,25.04,38,4.93,90,5.33
2023-12-21 10:00:00,26.7,34,4.87,96,5.04
2023-12-21 11:00:00,27.26,30,4.51,105,4.58
2023-12-21 12:00:00,27.81,26,4.14,123,4.08
2023-12-21 13:00:00,26.7,26,4.59,140,4.57
2023-12-21 14:00:00,25.59,31,6.56,137,5.86
2023-12-21 15:00:00,24.48,37,7.79,126,7.5
2023-12-21 16:00:00,24.01,44,7.28,116,7.83
2023-12-21 17:00:00,21.7,52,6.7,102,7.86
2023-12-21 18:00:00,19.48,59,5.95,97,9.17
2023-12-21 19:00:00,18.37,65,5.78,93,10.2
2023-12-21 20:00:00,17.81,69,5.68,86,11.17
2023-12-21 21:00:00,18.37,73,5.14,79,11.46
2023-12-21 22:00:00,18.37,72,5.19,78,12.04
2023-12-21 23:00:00,18.37,71,5.41,76,12.55
2023-12-22 00:00:00,18.37,74,4.85,71,11.06
2023-12-22 01:00:00,17.81,80,4.33,73,9.2
2023-12-22 02:00:00,17.81,86,3.88,70,8.05
2023-12-22 03:00:00,17.81,90,3.14,66,6.05
2023-12-22 04:00:00,17.81,90,2.59,66,4.85
2023-12-22 05:00:00,19.48,78,2.55,60,3.53
2023-12-22 06:00:00,22.26,59,1.93,56,2.19
2023-12-22 07:00:00,23.93,46,0.29,168,0.85
2023-12-22 08:00:00,26.15,38,2.28,213,2.22
2023-12-22 09:00:00,28.37,33,3.64,206,3.14
2023-12-22 10:00:00,28.93,31,4.14,212,3.94
2023-12-22 11:00:00,26.7,37,6.79,213,5.62
2023-12-22 12:00:00,25.04,41,6.43,214,6.17
2023-12-22 13:00:00,25.04,45,5.5,213,5.87
2023-12-22 14:00:00,24.48,48,5.45,215,5.75
2023-12-22 15:00:00,24.48,57,6.24,224,6.75
2023-12-22 16:00:00,22.81,65,5.41,222,6.34
2023-12-22 17:00:00,22.26,73,4.25,214,5.39
2023-12-22 18:00:00,20.04,83,2.78,219,5.0
2023-12-22 19:00:00,20.04,89,2.16,238,3.86
2023-12-22 20:00:00,19.48,90,2.18,253,3.69
2023-12-22 21:00:00,19.48,88,1.96,240,3.41
2023-12-22 22:00:00,18.86,86,1.51,232,2.33
2023-12-22 23:00:00,18.93,87,1.15,226,1.59
2023-12-23 00:00:00,18.93,87,1.66,220,2.0
2023-12-23 01:00:00,18.37,87,1.54,207,1.84
2023-12-23 02:00:00,18.37,87,1.41,200,1.78
2023-12-23 03:00:00,18.37,86,1.42,185,1.74
2023-12-23 04:00:00,17.81,87,1.58,192,2.0
2023-12-23 05:00:00,17.81,85,1.47,185,1.82
2023-12-23 06:00:00,18.37,80,1.79,158,2.23
2023-12-23 07:00:00,20.04,73,2.44,155,2.6
2023-12-23 08:00:00,21.15,65,3.12,154,2.85
2023-12-23 09:00:00,21.15,60,3.51,157,2.91
2023-12-23 10:00:00,19.48,59,3.41,163,3.08
2023-12-23 11:00:00,23.36,58,3.58,170,3.61
2023-12-23 12:00:00,23.03,61,4.3,164,4.49
2023-12-23 13:00:00,23.5,59,4.75,159,4.91
2023-12-23 14:00:00,20.59,58,4.32,154,4.71
2023-12-23 15:00:00,19.48,59,4.58,153,4.86
2023-12-23 16:00:00,20.04,62,4.7,160,5.34
2023-12-23 17:00:00,20.04,67,4.43,156,5.53
2023-12-23 18:00:00,20.04,69,4.11,136,5.71
2023-12-23 19:00:00,19.48,74,3.32,118,5.53
2023-12-23 20:00:00,18.37,78,3.56,102,6.41
2023-12-23 21:00:00,17.81,86,3.53,103,6.98
2023-12-23 22:00:00,17.26,94,3.03,95,7.02
2023-12-23 23:00:00,17.26,97,2.69,87,6.73
2023-12-24 00:00:00,16.15,98,2.59,84,6.41
2023-12-24 01:00:00,16.15,98,2.41,78,5.4
2023-12-24 02:00:00,16.15,98,2.37,77,4.69
2023-12-24 03:00:00,15.59,98,2.44,80,4.27
2023-12-24 04:00:00,16.15,97,2.59,84,5.84
2023-12-24 05:00:00,18.93,89,3.4,89,6.39
2023-12-24 06:00:00,20.59,76,4.26,91,6.32
2023-12-24 07:00:00,21.7,61,4.95,90,6.1
2023-12-24 08:00:00,22.81,50,4.84,96,5.45
2023-12-24 09:00:00,25.59,43,5.45,98,5.66
2023-12-24 09:00:00,25.59,43,5.45,98,5.66
2023-12-24 10:00:00,24.48,39,5.91,117,5.4
2023-12-24 11:00:00,23.93,38,7.25,133,5.91
2023-12-24 12:00:00,23.37,38,6.98,130,5.68
2023-12-24 13:00:00,22.26,38,7.05,132,5.72
2023-12-24 14:00:00,21.7,42,7.69,132,6.17
2023-12-24 15:00:00,22.26,48,8.19,131,7.21
2023-12-24 16:00:00,21.15,56,7.93,129,7.88
2023-12-24 17:00:00,20.59,64,6.96,121,7.53
2023-12-24 18:00:00,19.48,71,5.1,113,7.2
2023-12-24 19:00:00,18.93,76,4.34,123,7.21
2023-12-24 20:00:00,18.37,77,4.2,124,6.48
2023-12-24 21:00:00,18.24,75,4.28,120,6.16
2023-12-24 22:00:00,17.92,78,4.26,117,6.38
2023-12-24 23:00:00,17.67,79,3.93,122,6.08
2023-12-25 00:00:00,17.26,80,3.58,122,5.69
2023-12-25 01:00:00,17.26,80,3.27,126,5.58
2023-12-25 02:00:00,17.26,80,3.33,124,5.98
2023-12-25 03:00:00,17.0,80,3.06,130,5.51
2023-12-25 04:00:00,16.7,79,3.33,117,5.89
2023-12-25 05:00:00,17.81,76,3.23,128,5.19
2023-12-25 06:00:00,18.25,67,3.77,127,4.88
2023-12-25 07:00:00,20.04,61,4.31,123,5.37
2023-12-25 08:00:00,20.56,54,4.86,117,5.59
2023-12-25 09:00:00,21.15,49,5.66,123,6.12
2023-12-25 10:00:00,20.59,44,6.25,129,6.34
2023-12-25 11:00:00,20.59,39,7.09,138,7.02
2023-12-25 12:00:00,21.15,36,8.64,145,8.26
2023-12-25 13:00:00,22.26,36,8.91,142,8.63
2023-12-25 14:00:00,23.58,37,8.69,136,8.92
2023-12-25 15:00:00,22.26,40,8.51,130,9.15
2023-12-25 16:00:00,21.2,45,8.29,123,9.18
2023-12-25 17:00:00,20.04,52,7.97,117,9.27
2023-12-25 18:00:00,18.47,61,6.41,116,8.86
2023-12-25 19:00:00,17.55,69,5.47,113,9.02
2023-12-25 20:00:00,15.59,76,4.9,110,9.34
2023-12-25 21:00:00,15.59,82,5.12,110,9.64
2023-12-25 22:00:00,15.59,86,6.21,111,11.39
2023-12-25 23:00:00,14.48,84,7.28,115,12.67
2023-12-26 00:00:00,14.48,80,7.16,112,12.5
2023-12-26 01:00:00,13.93,79,6.93,105,12.27
2023-12-26 02:00:00,14.48,77,7.04,100,12.24
2023-12-26 03:00:00,14.48,78,7.25,94,12.05
2023-12-26 04:00:00,15.59,76,7.22,93,11.95
2023-12-26 05:00:00,15.04,74,7.63,91,12.22
2023-12-26 06:00:00,16.59,74,8.24,92,12.37
2023-12-26 07:00:00,16.15,70,8.42,88,11.1
2023-12-26 08:00:00,18.37,64,9.89,83,11.52
2023-12-26 09:00:00,18.93,64,9.19,82,11.41
2023-12-26 10:00:00,18.93,59,9.05,87,10.92
2023-12-26 11:00:00,21.07,51,9.89,88,11.08
2023-12-26 12:00:00,21.85,49,9.69,94,10.74
2023-12-26 13:00:00,21.15,52,10.43,103,11.21
2023-12-26 14:00:00,21.15,54,10.16,105,11.63
2023-12-26 15:00:00,20.04,60,10.4,103,11.83
2023-12-26 16:00:00,18.93,64,9.64,100,12.03
2023-12-26 17:00:00,17.81,67,9.46,98,12.78
2023-12-26 18:00:00,16.7,71,8.84,94,12.66
2023-12-26 19:00:00,16.15,72,8.44,90,12.79
2023-12-26 20:00:00,15.93,71,8.33,89,13.37
2023-12-26 21:00:00,15.59,71,8.7,87,13.22
2023-12-26 22:00:00,15.59,70,8.7,84,13.26
2023-12-26 23:00:00,15.04,68,9.11,84,12.89
2023-12-27 00:00:00,15.04,68,8.77,84,13.06
2023-12-27 01:00:00,14.91,69,8.59,85,13.08
2023-12-27 02:00:00,15.04,70,7.66,83,12.34
2023-12-27 03:00:00,15.59,71,6.74,84,11.88
2023-12-27 04:00:00,15.04,72,5.5,84,10.98
2023-12-27 05:00:00,16.7,67,5.89,86,10.57
2023-12-27 06:00:00,17.49,58,7.46,87,9.67
2023-12-27 07:00:00,20.04,51,7.93,85,9.12
2023-12-27 08:00:00,21.89,44,7.93,82,8.69
2023-12-27 09:00:00,22.81,39,7.23,80,7.74
2023-12-27 10:00:00,23.93,33,6.61,83,6.69
2023-12-27 11:00:00,27.22,29,6.44,91,6.02
2023-12-27 12:00:00,25.04,27,6.42,98,5.65
2023-12-27 13:00:00,25.04,26,7.19,107,6.09
2023-12-27 14:00:00,28.39,30,8.1,114,7.22
2023-12-27 15:00:00,23.37,41,8.68,114,8.59
2023-12-27 16:00:00,21.7,52,8.02,107,9.22
2023-12-27 17:00:00,20.04,61,7.15,98,9.52
2023-12-27 18:00:00,19.12,70,6.03,95,10.68
2023-12-27 19:00:00,18.37,74,5.93,90,11.68
2023-12-27 20:00:00,17.81,72,6.32,88,11.9
2023-12-27 21:00:00,17.81,74,6.57,82,12.92
2023-12-27 22:00:00,17.81,75,6.37,85,12.96
2023-12-27 23:00:00,17.52,78,6.1,86,12.4
2023-12-28 00:00:00,16.7,82,5.97,84,11.89
2023-12-28 01:00:00,16.7,87,5.52,87,11.6
2023-12-28 02:00:00,16.15,89,5.03,88,10.64
2023-12-28 03:00:00,16.15,89,4.47,83,9.11
2023-12-28 04:00:00,16.15,84,4.66,81,7.94
2023-12-28 05:00:00,17.26,80,4.42,85,6.49
2023-12-28 06:00:00,19.48,75,4.51,90,6.07
2023-12-28 07:00:00,21.7,63,4.84,92,5.86
2023-12-28 08:00:00,23.37,53,5.18,96,5.69
2023-12-28 09:00:00,23.93,47,5.17,99,5.44
2023-12-28 10:00:00,26.09,44,5.53,110,5.51
2023-12-28 11:00:00,26.4,45,7.01,114,6.68
2023-12-28 12:00:00,25.04,44,7.74,114,7.2
2023-12-28 13:00:00,26.08,46,7.61,108,7.63
2023-12-28 14:00:00,23.93,47,7.54,110,7.84
2023-12-28 15:00:00,23.37,47,7.08,110,7.75
2023-12-28 16:00:00,24.25,51,7.17,112,7.94
2023-12-28 17:00:00,22.16,62,6.9,108,8.4
2023-12-28 18:00:00,20.04,75,6.0,105,9.56
2023-12-28 19:00:00,19.48,86,5.29,94,10.17
2023-12-28 20:00:00,19.48,83,5.98,89,10.05
2023-12-28 21:00:00,19.54,80,5.82,90,9.41
2023-12-28 22:00:00,19.52,80,5.06,87,8.08
2023-12-28 23:00:00,18.93,81,4.36,91,7.13
2023-12-29 00:00:00,18.93,81,4.23,92,6.75
2023-12-29 01:00:00,18.37,82,3.91,89,6.35
2023-12-29 02:00:00,18.37,81,3.82,92,5.9
2023-12-29 03:00:00,17.81,82,3.46,95,5.65
2023-12-29 04:00:00,17.81,82,3.38,90,5.51
2023-12-29 05:00:00,18.37,79,3.44,90,5.17
2023-12-29 06:00:00,18.93,70,3.9,89,4.78
2023-12-29 07:00:00,19.48,66,3.69,101,4.26
2023-12-29 08:00:00,24.88,54,3.94,102,4.35
2023-12-29 09:00:00,27.57,44,4.34,104,4.5
2023-12-29 10:00:00,29.77,38,4.64,110,4.65
2023-12-29 11:00:00,31.22,34,5.23,120,4.77
2023-12-29 12:00:00,31.32,35,6.79,130,5.42
2023-12-29 13:00:00,26.15,37,7.92,132,5.9
2023-12-29 14:00:00,24.48,41,8.59,130,7.32
2023-12-29 15:00:00,22.81,47,8.62,128,8.66
2023-12-29 16:00:00,22.26,55,7.32,120,8.46
2023-12-29 17:00:00,21.7,66,7.14,114,8.59
2023-12-29 18:00:00,20.59,74,5.02,109,7.49
2023-12-29 19:00:00,20.04,76,4.94,111,7.3
2023-12-29 20:00:00,20.59,75,4.82,108,6.59
2023-12-29 21:00:00,20.59,76,4.36,118,6.29
2023-12-29 22:00:00,20.04,77,4.82,103,6.71
2023-12-29 23:00:00,20.04,80,3.94,95,6.74
2023-12-30 00:00:00,20.59,80,4.35,86,6.99
2023-12-30 01:00:00,20.04,82,4.13,100,6.78
2023-12-30 02:00:00,18.93,84,3.83,101,6.81
2023-12-30 03:00:00,18.93,86,3.54,100,7.22
2023-12-30 04:00:00,19.48,86,3.13,89,6.83
2023-12-30 05:00:00,19.48,85,3.06,86,7.64
2023-12-30 06:00:00,20.59,81,3.94,100,7.25
2023-12-30 07:00:00,21.15,79,4.4,102,6.87
2023-12-30 08:00:00,20.59,80,4.55,107,7.16
2023-12-30 09:00:00,21.15,82,4.48,109,6.9
2023-12-30 10:00:00,21.7,85,3.78,121,6.07
2023-12-30 11:00:00,21.7,84,3.36,133,5.35
2023-12-30 12:00:00,21.15,89,2.25,136,6.67
2023-12-30 13:00:00,20.59,90,2.83,125,7.3
2023-12-30 14:00:00,21.15,90,4.02,120,7.4
2023-12-30 15:00:00,20.59,89,3.72,124,7.56
2023-12-30 16:00:00,19.48,90,3.24,131,7.26
2023-12-30 17:00:00,18.93,91,2.97,141,6.72
2023-12-30 18:00:00,18.37,91,1.75,159,5.75
2023-12-30 19:00:00,18.37,93,1.51,175,5.73
2023-12-30 20:00:00,18.37,95,1.42,198,2.19
2023-12-30 21:00:00,18.37,96,1.55,194,4.21
2023-12-30 22:00:00,18.37,97,1.54,171,4.74
2023-12-30 23:00:00,18.37,97,1.83,158,6.95
2023-12-31 00:00:00,18.37,97,1.28,178,5.76
2023-12-31 01:00:00,18.37,97,1.36,187,5.45
2023-12-31 02:00:00,18.37,97,1.21,176,5.9
2023-12-31 03:00:00,17.81,93,2.12,145,5.57
2023-12-31 04:00:00,18.37,95,2.04,138,6.32
2023-12-31 05:00:00,18.37,93,2.18,122,6.22
2023-12-31 06:00:00,19.48,91,2.4,126,5.93
2023-12-31 07:00:00,21.15,90,2.53,127,5.98
2023-12-31 08:00:00,21.7,88,3.0,112,6.79
2023-12-31 09:00:00,22.26,79,4.37,108,6.49
2023-12-31 09:00:00,22.26,79,4.37,108,6.49
2023-12-31 10:00:00,22.26,71,5.28,102,6.65
2023-12-31 11:00:00,21.7,67,6.38,99,7.6
2023-12-31 12:00:00,22.26,70,8.31,114,9.61
2023-12-31 13:00:00,22.26,69,8.18,111,9.99
2023-12-31 14:00:00,21.7,67,8.51,110,10.2
2023-12-31 15:00:00,22.26,69,8.38,105,10.24
2023-12-31 16:00:00,21.7,69,7.99,99,10.06
2023-12-31 17:00:00,21.7,72,6.97,95,9.72
2023-12-31 18:00:00,20.04,79,6.5,100,10.37
2023-12-31 19:00:00,20.04,85,5.8,94,11.17
2023-12-31 20:00:00,19.48,88,5.53,93,11.26
2023-12-31 21:00:00,18.93,86,5.28,91,11.5
2023-12-31 22:00:00,19.48,88,5.04,89,11.22
2023-12-31 23:00:00,18.93,90,5.4,87,11.88
2024-01-01 00:00:00,18.37,89,5.49,80,12.47
2024-01-01 01:00:00,17.81,88,5.59,84,12.44
2024-01-01 02:00:00,17.81,89,5.92,83,12.92
2024-01-01 03:00:00,17.26,91,5.95,80,12.96
2024-01-01 04:00:00,17.81,89,6.39,81,12.9
2024-01-01 05:00:00,18.93,84,7.62,81,13.05
2024-01-01 06:00:00,20.04,80,7.99,78,12.54
2024-01-01 07:00:00,21.7,73,8.6,77,12.23
2024-01-01 08:00:00,23.37,62,8.5,77,11.7
2024-01-01 09:00:00,25.04,53,8.56,77,10.59
2024-01-01 10:00:00,25.59,48,8.28,79,9.47
2024-01-01 11:00:00,24.48,47,8.7,84,9.12
2024-01-01 12:00:00,25.04,46,8.82,89,9.02
2024-01-01 13:00:00,25.04,47,8.72,94,8.78
2024-01-01 14:00:00,24.48,41,8.44,101,8.4
2024-01-01 15:00:00,23.93,50,9.29,104,9.39
2024-01-01 16:00:00,21.7,57,9.53,99,10.74
2024-01-01 17:00:00,21.15,65,8.8,95,11.28
2024-01-01 18:00:00,20.59,74,7.83,89,11.9
2024-01-01 19:00:00,20.04,79,6.85,87,11.49
2024-01-01 20:00:00,19.48,83,6.27,88,10.72
2024-01-01 21:00:00,19.48,85,5.03,87,8.8
2024-01-01 22:00:00,19.48,87,4.45,83,7.6
2024-01-01 23:00:00,18.93,88,4.2,80,6.35
2024-01-02 00:00:00,18.37,88,3.7,78,5.75
2024-01-02 01:00:00,17.81,90,3.56,78,5.29
2024-01-02 02:00:00,17.81,93,3.31,77,4.84
2024-01-02 03:00:00,17.26,94,3.05,73,4.58
2024-01-02 04:00:00,17.51,94,2.94,72,4.31
2024-01-02 05:00:00,18.93,84,3.03,67,4.04
2024-01-02 06:00:00,21.15,71,3.06,68,3.81
2024-01-02 07:00:00,22.26,60,3.02,72,3.51
2024-01-02 08:00:00,23.37,50,2.76,75,2.81
2024-01-02 09:00:00,26.15,43,2.27,94,2.61
2024-01-02 10:00:00,29.48,38,2.62,130,3.47
2024-01-02 11:00:00,31.98,35,3.67,156,4.33
2024-01-02 12:00:00,32.73,31,4.63,173,4.84
2024-01-02 13:00:00,28.37,31,4.13,180,4.6
2024-01-02 14:00:00,26.15,34,4.21,161,4.15
2024-01-02 15:00:00,25.59,41,3.67,133,3.66
2024-01-02 16:00:00,22.81,48,4.53,115,4.14
2024-01-02 17:00:00,21.15,59,5.0,102,5.37
2024-01-02 18:00:00,20.04,67,4.46,94,6.0
2024-01-02 19:00:00,18.93,72,3.82,88,5.75
2024-01-02 20:00:00,18.37,75,3.83,85,6.24
2024-01-02 21:00:00,18.37,79,3.36,83,5.73
2024-01-02 22:00:00,17.81,83,2.88,85,4.8
2024-01-02 23:00:00,17.26,86,3.08,91,5.33
2024-01-03 00:00:00,17.81,89,3.37,91,5.96
2024-01-03 01:00:00,17.81,88,3.64,88,5.78
2024-01-03 02:00:00,18.37,87,3.84,87,5.86
2024-01-03 03:00:00,18.11,86,4.06,91,6.18
2024-01-03 04:00:00,18.25,84,4.28,85,7.04
2024-01-03 05:00:00,18.93,81,4.44,80,7.02
2024-01-03 06:00:00,20.04,78,4.85,81,6.86
2024-01-03 07:00:00,21.7,74,5.27,87,6.74
2024-01-03 08:00:00,21.7,69,5.46,92,6.54
2024-01-03 09:00:00,23.37,66,5.53,93,6.29
2024-01-03 10:00:00,23.37,59,5.86,95,5.85
2024-01-03 11:00:00,25.98,54,6.3,103,5.77
2024-01-03 12:00:00,25.55,57,7.13,107,6.84
2024-01-03 13:00:00,23.37,58,7.37,103,7.35
2024-01-03 14:00:00,22.81,61,7.17,100,7.53
2024-01-03 15:00:00,21.7,64,7.06,97,7.76
2024-01-03 16:00:00,20.59,67,6.98,97,7.92
2024-01-03 17:00:00,20.59,72,6.73,98,8.12
2024-01-03 18:00:00,19.48,79,6.24,96,9.31
2024-01-03 19:00:00,19.44,82,5.8,98,9.7
2024-01-03 20:00:00,19.06,84,5.9,93,10.71
2024-01-03 21:00:00,18.9,85,5.78,89,10.95
2024-01-03 22:00:00,18.85,86,6.12,84,11.54
2024-01-03 23:00:00,18.76,85,6.59,81,11.98
2024-01-04 00:00:00,18.68,85,6.46,84,11.78
2024-01-04 01:00:00,18.64,83,6.83,83,11.3
2024-01-04 02:00:00,18.59,84,6.13,89,9.65
2024-01-04 03:00:00,18.53,85,5.39,88,9.15
2024-01-04 04:00:00,18.13,88,5.05,86,8.98
2024-01-04 05:00:00,18.67,84,5.88,87,8.81
2024-01-04 06:00:00,19.57,79,6.03,82,8.03
2024-01-04 07:00:00,20.89,72,6.99,84,8.2
2024-01-04 08:00:00,22.59,65,6.7,88,7.35
2024-01-04 09:00:00,24.76,57,6.56,96,6.67
2024-01-04 10:00:00,26.26,53,6.71,101,6.51
2024-01-04 11:00:00,27.92,48,6.84,101,6.43
2024-01-04 12:00:00,29.08,45,6.8,107,6.33
2024-01-04 13:00:00,29.34,45,7.27,109,6.89
2024-01-04 14:00:00,28.76,47,7.49,111,7.39
2024-01-04 15:00:00,27.11,52,7.62,111,8.08
2024-01-04 16:00:00,24.99,58,6.97,104,8.1
2024-01-04 17:00:00,23.18,64,5.97,94,7.94
2024-01-04 18:00:00,21.71,69,4.8,92,8.55
2024-01-04 19:00:00,20.8,74,3.92,84,8.51
2024-01-04 20:00:00,20.38,76,3.44,80,7.46
2024-01-04 21:00:00,20.05,78,3.05,76,6.41
2024-01-04 22:00:00,19.58,80,2.86,77,5.02
2024-01-04 23:00:00,19.05,82,2.6,75,4.24
2024-01-05 00:00:00,18.56,84,2.29,69,3.37
2024-01-05 01:00:00,18.25,85,2.16,64,2.91
2024-01-05 02:00:00,18.11,86,1.29,28,1.28
2024-01-05 03:00:00,18.33,84,0.74,299,0.79
2024-01-05 04:00:00,18.68,82,0.53,228,0.78
2024-01-05 05:00:00,20.37,73,0.85,206,0.99
2024-01-05 06:00:00,21.97,68,1.09,208,1.0
2024-01-05 07:00:00,24.27,60,2.04,224,2.2
2024-01-05 08:00:00,26.39,52,2.26,214,2.57
2024-01-05 09:00:00,28.62,44,2.13,202,3.34
2024-01-05 10:00:00,30.44,37,3.07,196,5.05
2024-01-05 11:00:00,31.28,32,4.98,208,5.96
2024-01-05 12:00:00,29.8,35,5.61,216,5.58
2024-01-05 13:00:00,29.49,33,3.83,212,5.44
2024-01-05 14:00:00,30.01,31,3.66,221,5.92
2024-01-05 15:00:00,28.54,35,3.86,225,5.86
2024-01-05 16:00:00,27.55,36,3.23,239,6.0
2024-01-05 17:00:00,25.61,43,2.14,222,4.02
2024-01-05 18:00:00,22.9,54,0.96,181,2.82
2024-01-05 19:00:00,21.41,62,1.0,244,1.88
2024-01-05 20:00:00,20.47,67,1.27,291,2.04
2024-01-05 21:00:00,20.0,70,2.11,274,3.13
2024-01-05 22:00:00,18.87,75,2.55,273,4.63
2024-01-05 23:00:00,17.98,80,2.82,280,5.01
2024-01-06 00:00:00,17.53,82,2.91,279,5.52
2024-01-06 01:00:00,17.32,80,2.76,287,5.04
2024-01-06 02:00:00,17.09,78,2.53,290,4.4
2024-01-06 03:00:00,16.9,77,2.48,301,4.15
2024-01-06 04:00:00,16.96,76,2.37,307,4.21
2024-01-06 05:00:00,18.41,68,2.76,309,4.67
2024-01-06 06:00:00,20.41,59,3.67,295,5.05
2024-01-06 07:00:00,22.14,52,3.98,281,5.05
2024-01-06 08:00:00,24.05,44,4.15,277,5.17
2024-01-06 09:00:00,25.67,38,4.05,275,5.05
2024-01-06 10:00:00,27.04,34,4.79,254,5.43
2024-01-06 11:00:00,27.5,33,6.24,237,6.64
2024-01-06 12:00:00,27.42,33,7.27,230,7.61
2024-01-06 13:00:00,26.43,36,7.7,222,7.91
2024-01-06 14:00:00,25.13,40,7.57,225,7.85
2024-01-06 15:00:00,24.16,41,7.3,229,8.1
2024-01-06 16:00:00,22.7,43,6.4,229,7.8
2024-01-06 17:00:00,20.63,52,5.63,225,7.29
2024-01-06 18:00:00,19.68,57,1.96,230,3.63
2024-01-06 19:00:00,18.59,64,1.75,206,2.34
2024-01-06 20:00:00,17.56,72,1.4,200,1.94
2024-01-06 21:00:00,17.13,77,0.79,209,1.08
2024-01-06 22:00:00,16.88,79,1.02,256,1.27
2024-01-06 23:00:00,16.82,81,2.22,241,3.64
2024-01-07 00:00:00,16.77,88,1.53,217,2.31
2024-01-07 01:00:00,16.69,88,1.93,209,2.78
2024-01-07 02:00:00,16.48,88,1.77,183,2.01
2024-01-07 03:00:00,16.12,88,1.86,176,2.11
2024-01-07 04:00:00,15.77,89,2.04,190,2.37
2024-01-07 05:00:00,15.61,87,2.27,188,2.54
